"id","fecha","pais","sector","tipo_operacion","monto_usd","volumen_ton","empleados","arancel_pct","partida_arancelaria","num_factura"
704,"12/21/2024","ES","TECNOLOGÍA","EXPORTACIÓN",537717.45,34.1,450,1.61,"5335.46.92","FAC-2024-88804"
705,"2024-05-20","CO","FINANZAS","EXPORTACIÓN",360331.66,0,159,12.26,"7746.79.71","FAC-2024-38695"
706,"2024-03-05","ES","MANUFACTURA","IMPORTACIÓN",106754.11,374.6,293,1.52,"3433.12.96","FAC-2024-56312"
707,"2024-10-21","AR","TECNOLOGÍA","IMPORTACIÓN",215338.38,29.2,381,10.77,"3311.69.15","FAC-2024-48223"
709,"2023-12-01","AR","TECNOLOGÍA","IMPORTACIÓN",623075.22,39.5,330,23.55,"5459.67.66","FAC-2023-70754"
710,"2024-12-22","MÉ","TECNOLOGÍA","IMPORTACIÓN",395606.66,25.6,191,9.92,"5259.82.41","FAC-2024-39603"
711,"2024-09-11","CH","TECNOLOGÍA","EXPORTACIÓN",424109.79,33.6,436,16.81,"0583.27.71","FAC-2024-70374"
712,"2024-05-15","BR","TECNOLOGÍA","EXPORTACIÓN",211811.65,23.8,268,20.75,"0273.97.16","FAC-2024-75107"
713,"2024-05-25","ES","MINERÍA","EXPORTACIÓN",229342.66,3863.9,88,4.03,"0382.23.87","FAC-2024-30180"
714,"2023-06-13","PE","RETAIL","IMPORTACIÓN",193005.1,181.5,333,19.98,"3854.61.97","FAC-2023-49888"
715,"2022-07-16","CO","EDUCACIÓN","IMPORTACIÓN",32758.18,5.8,34,12.27,"3361.90.22","FAC-2022-53864"
716,"2023-01-12","US","LOGÍSTICA","IMPORTACIÓN",118011.63,198.1,371,3,"6434.21.27","FAC-2023-97649"
717,"2022-08-25","AR","MINERÍA","EXPORTACIÓN",283000.17,782.6,14,3.36,"1428.36.11","FAC-2022-38765"
718,"2023-07-13","AR","EDUCACIÓN","IMPORTACIÓN",87035.2,2.3,284,19.6,"8855.36.15","fac-2023-84261"
719,"2024-03-16","PE","MANUFACTURA","EXPORTACIÓN",254440.41,460.9,250,21.36,"5134.73.85","FAC-2024-90863"
720,"2023-09-18","US","RETAIL","IMPORTACIÓN",142303.26,152.6,478,23.14,"3527.64.73","FAC-2023-30955"
721,"2023-03-25","AL","TECNOLOGÍA","IMPORTACIÓN",304023.58,19,482,11.33,"1831.57.85","FAC-2023-44825"
722,"2023-04-26","US","TECNOLOGÍA","EXPORTACIÓN",338461.5,34.7,238,10.74,NA,"FAC-2023-36078"
723,"2024-03-19","AR","RETAIL","IMPORTACIÓN",152530.59,142.5,483,18.11,"1690.76.72","FAC-2024-69208"
724,"24 de diciembre 2022","EC","MINERÍA","EXPORTACIÓN",473366.59,2587.7,20,12.27,"5142.30.87","FAC-2022-21867"
725,"2022-05-15","AL","AGROINDUSTRIA","EXPORTACIÓN",105457.54,379.8,9400,13.22,"9862.53.39","FAC-2022-87167"
726,"2022-12-19","PE","MANUFACTURA","EXPORTACIÓN",151877.54,541.8,163,13.92,"9523.90.96","fac-2022-74962"
728,"2023-06-22","US","MANUFACTURA","EXPORTACIÓN",315014.07,537.7,325,12.27,"4828.66.66","FAC-2023-57537"
729,"2022-08-07","US","MINERÍA","EXPORTACIÓN",758185.86,958,441,14.13,"4961.89.35","fac-2022-52561"
730,"2022-11-18","ES","AGROINDUSTRIA","EXPORTACIÓN",129901.52,447.8,181,5.56,"4054.52.57","FAC-2022-48541"
731,"2024-11-18","CH","MANUFACTURA","IMPORTACIÓN",253567.2,433,35,13.93,NA,"FAC-2024-40149"
732,"2022-06-26","PE","FINANZAS","EXPORTACIÓN",296097.43,0,389,12.27,"1963.93.12","fac-2022-91051"
733,"2022-09-09","US","FINANZAS","EXPORTACIÓN",484662.18,0,128,15.52,"9523.46.80","FAC-2022-65478"
734,"2022-11-21","US","FINANZAS","IMPORTACIÓN",303122.02,0,341,1.8,"0459.52.14","FAC-2022-17113"
735,"2023-03-07","CO","MINERÍA","EXPORTACIÓN",903594.59,3267.1,284,12.27,"3881.89.56","fac-2023-19116"
736,"2023-02-02","PE","EDUCACIÓN","EXPORTACIÓN",39715.37,11.1,231,1.25,"1529.24.16","FAC-2023-85396"
737,"2024-12-04","PE","MANUFACTURA","IMPORTACIÓN",302018.17,254.4,57,21.4,"5049.22.22","FAC-2024-46133"
738,"2022-10-19","CH","MINERÍA","IMPORTACIÓN",838362.91,3496.4,459,9.58,"7861.14.32","FAC-2022-28855"
739,"2024-06-06","PE","RETAIL","EXPORTACIÓN",47648.79,63.4,195,16.45,"2356.74.68","FAC-2024-99165"
740,"2022-03-01","ES","EDUCACIÓN","EXPORTACIÓN",76906.17,14,378,6.3,"0492.86.72","FAC-2022-27479"
742,"2023-09-16","PE","RETAIL","IMPORTACIÓN",184995.93,85.2,438,16.09,"9773.15.75","FAC-2023-27284"
743,"2024-01-25","ES","TECNOLOGÍA","IMPORTACIÓN",381524.07,24.7,208,5.13,"3988.31.99","FAC-2024-90991"
744,"2022-08-20","CO","FINANZAS","IMPORTACIÓN",138328.91,0,345,22.32,"1455.38.32","FAC-2022-77889"
745,"2024-09-02","CO","MINERÍA","EXPORTACIÓN",472074.03,3102.4,25,4.35,"7293.39.76","FAC-2024-52700"
746,"2024-01-10","CO","FINANZAS","IMPORTACIÓN",75699.66,0,325,20.11,"9587.61.51","FAC-2024-99664"
747,"2023-09-28","CH","EDUCACIÓN","EXPORTACIÓN",81029.34,19,325,15.44,"9075.60.99","FAC-2023-67717"
748,"2023-10-02","CH","EDUCACIÓN","EXPORTACIÓN",17046.53,6,389,6.9,"5121.29.82","FAC-2023-36610"
749,"2024-06-01","US","LOGÍSTICA","EXPORTACIÓN",116384.59,151,336,14.66,"9630.94.73","FAC-2024-70011"
751,"2023-12-19","CH","MANUFACTURA","IMPORTACIÓN",202997.01,70.3,245,22.23,"3355.53.96","FAC-2023-13084"
752,"2022-12-02","DE","AGROINDUSTRIA","IMPORTACIÓN",50642.54,1809.1,132,14.65,"9765.59.24","FAC-2022-51724"
753,"02/08/2022","BR","RETAIL","IMPORTACIÓN",223392.43,NA,423,12.27,"7581.68.90","FAC-2022-97154"
754,"2022-01-10","BR","MANUFACTURA","EXPORTACIÓN",173398.75,546.9,296,10.16,"2031.30.32","FAC-2022-13248"
755,"2023-12-18","AR","RETAIL","EXPORTACIÓN",30072.35,147.9,213,12.27,"5292.75.90","FAC-2023-66175"
756,"2023-12-22","CO","FINANZAS","IMPORTACIÓN",203124.92,0,495,18.36,"7317.37.16","FAC-2023-47087"
757,"2022-05-06","US","AGROINDUSTRIA","IMPORTACIÓN",63278.94,929.1,69,14.41,"9156.10.76","FAC-2022-80575"
758,"2024-02-10","MÉ","AGROINDUSTRIA","IMPORTACIÓN",121669.11,1344.2,482,22.38,"5062.35.79","FAC-2024-96078"
759,"2024-02-12","AR","RETAIL","EXPORTACIÓN",94053.58,196.1,497,23.14,"9440.85.72","FAC-2024-55731"
760,"2022-04-28","PE","MINERÍA","EXPORTACIÓN",970971.05,3245.5,123,9.54,"5781.10.18","FAC-2022-19173"
761,"05/10/2022","PE","AGROINDUSTRIA","IMPORTACIÓN",51710.15,1940.4,197,17,"6075.16.50","FAC-2022-26136"
762,"2022-08-01","CO","EDUCACIÓN","IMPORTACIÓN",45088.82,17.5,22,24.75,"6850.64.55","FAC-2022-82999"
763,"2022-05-27","US","AGROINDUSTRIA","EXPORTACIÓN",129309.49,243.1,125,18.11,NA,"FAC-2022-80329"
764,"2022-12-28","EC","FINANZAS","IMPORTACIÓN",266506.05,0,314,8.27,"8761.10.81","FAC-2022-20339"
765,"2022-01-16","ES","TECNOLOGÍA","IMPORTACIÓN",138095.78,7.6,46,9.63,"0866.46.94","FAC-2022-84830"
767,"2024-12-07","AR","FINANZAS","EXPORTACIÓN",227642.35,0,477,12.91,"2716.72.87","FAC-2024-51534"
768,"2023-11-27","PE","MANUFACTURA","EXPORTACIÓN",104878.97,NA,401,12.27,"9647.84.71","FAC-2023-43804"
769,"2024-06-05","ES","TECNOLOGÍA","EXPORTACIÓN",412437.39,4.5,140,11.37,"7536.75.82","fac-2024-44825"
770,"2024-06-24","CO","AGROINDUSTRIA","EXPORTACIÓN",43744.8,1785.7,390,1.03,"8425.34.67","FAC-2024-19814"
772,"2023-02-28","BR","AGROINDUSTRIA","EXPORTACIÓN",104779.74,202.8,173,3.74,"2920.16.96","FAC-2023-61495"
773,"2023-09-17","ES","MANUFACTURA","IMPORTACIÓN",206439.07,469.7,122,6.87,"2259.82.73","FAC-2023-24838"
774,"11/10/2022","BR","MANUFACTURA","EXPORTACIÓN",150244.29,722.3,355,10.86,"4765.31.64","FAC-2022-28051"
775,"2022-05-21","BR","MANUFACTURA","EXPORTACIÓN",76058.3,503.3,412,19.27,"6806.34.21","FAC-2022-87000"
776,"2024-04-12","AL","LOGÍSTICA","EXPORTACIÓN",57877.24,NA,353,2.76,"6420.21.75","FAC-2024-23276"
777,"2024-02-11","PE","MANUFACTURA","EXPORTACIÓN",289788.95,782.6,461,17.77,"1725.34.78","FAC-2024-59054"
778,"2023-02-04","EC","RETAIL","EXPORTACIÓN",116817.55,179,400,4.31,"9616.38.26","FAC-2023-28659"
779,"2022-06-06","BR","TECNOLOGÍA","IMPORTACIÓN",685946.57,39.4,268,23.56,"5621.16.22","FAC-2022-34901"
780,"2022-10-23","CH","FINANZAS","EXPORTACIÓN",246394.84,0,41,21.45,"2584.88.12","FAC-2022-98079"
782,"6 de junio 2024","MÉ","RETAIL","EXPORTACIÓN",210493.82,116.4,490,9.36,"0226.66.56","FAC-2024-10735"
783,"2024-12-26","MÉ","MANUFACTURA","IMPORTACIÓN",246605.07,539.2,305,10.2,"1429.91.92","FAC-2024-34684"
784,"2024-10-26","US","MANUFACTURA","IMPORTACIÓN",199258.64,269.6,61,16.4,"3855.21.38","FAC-2024-83530"
785,"2023-05-15","PE","AGROINDUSTRIA","EXPORTACIÓN",100662.61,1725.2,259,21.78,"8972.97.87","FAC-2023-85233"
786,"2023-09-13","EC","FINANZAS","EXPORTACIÓN",136729.65,0,179,19.98,"5296.66.59","FAC-2023-34486"
787,"2023-11-20","US","EDUCACIÓN","IMPORTACIÓN",38530.45,19,476,20.11,"1209.30.28","FAC-2023-78430"
788,"2022-10-23","CH","RETAIL","EXPORTACIÓN",249159.08,49.1,187,17.65,"0113.33.74","FAC-2022-91542"
789,"2022-01-21","EC","MANUFACTURA","EXPORTACIÓN",417304.22,330.3,237,2.69,"3626.87.68","FAC-2022-86871"
790,"2022-06-10","CO","AGROINDUSTRIA","IMPORTACIÓN",155661.56,114.9,163,2.59,"3415.23.80","FAC-2022-46930"
791,"2023-07-06","BR","LOGÍSTICA","IMPORTACIÓN",111414.68,276.7,91,16.64,"1409.51.71","FAC-2023-28543"
792,"2022-01-14","CO","MINERÍA","EXPORTACIÓN",677400.16,3081.9,209,24.02,NA,"FAC-2022-34225"
793,"2023-01-25","CO","MANUFACTURA","IMPORTACIÓN",280081.75,711,98,4.72,"2483.11.21","FAC-2023-32220"
794,"2023-12-24","MÉ","EDUCACIÓN","IMPORTACIÓN",26401.36,12.9,368,19.78,"9501.48.79","FAC-2023-15432"
796,"2022-02-02","AL","AGROINDUSTRIA","IMPORTACIÓN",95887.76,157.5,289,23.92,"8852.48.68","FAC-2022-17852"
797,"2024-04-08","PE","FINANZAS","EXPORTACIÓN",258921.22,0,57,13.88,"3443.74.28","FAC-2024-50507"
798,"2024-06-11","CL","MINERÍA","IMPORTACIÓN",809639.67,1987.7,58,12.92,"9799.53.40","FAC-2024-89150"
799,"2024-05-07","AR","LOGÍSTICA","IMPORTACIÓN",171221.88,128.8,458,6.18,"8244.33.92","FAC-2024-59151"
800,"2024-12-04","AR","TECNOLOGÍA","IMPORTACIÓN",160516.54,NA,240,12.27,"3791.46.99","FAC-2024-19329"
802,"8 de marzo 2023","CO","LOGÍSTICA","EXPORTACIÓN",26960.01,291.3,419,18.53,"9903.21.68","FAC-2023-31418"
803,"2024-02-11","US","MINERÍA","EXPORTACIÓN",196220.14,2945.1,39,19.53,"32905898","FAC-2024-24862"
804,"2024-01-12","PE","TECNOLOGÍA","IMPORTACIÓN",613498.55,23.3,411,17.4,"0749.59.63","FAC-2024-99803"
805,"2024-08-08","CH","FINANZAS","IMPORTACIÓN",523705.22,0,299,12.97,"4906.87.23","FAC-2024-94237"
806,"2024-09-10","AL","AGROINDUSTRIA","EXPORTACIÓN",136302.15,1561,120,22.2,"5952.63.22","FAC-2024-50963"
808,"2024-03-21","AL","RETAIL","IMPORTACIÓN",71596.39,18.4,309,23.99,"4075.79.28","FAC-2024-50458"
809,"2023-05-06","CO","AGROINDUSTRIA","EXPORTACIÓN",64334.87,658.9,334,17.09,"3551.38.34","FAC-2023-85051"
810,"2022-03-01","EC","LOGÍSTICA","EXPORTACIÓN",90361.76,492.2,340,23.95,"9595.10.98","FAC-2022-35624"
811,"2024-12-21","BR","LOGÍSTICA","IMPORTACIÓN",186554.08,234.5,292,16.14,"3618.78.35","FAC-2024-92132"
812,"2024-10-15","ES","LOGÍSTICA","EXPORTACIÓN",203523.49,486.7,13800,12.01,"1492.76.25","FAC-2024-31012"
813,"2024-03-03","AR","TECNOLOGÍA","EXPORTACIÓN",348909.4,10.1,104,2.31,"4497.48.31","FAC-2024-64932"
814,"5 de octubre 2024","BR","TECNOLOGÍA","EXPORTACIÓN",503830.91,10.6,268,14.03,"7750.54.90","FAC-2024-37703"
815,"2024-02-21","AL","FINANZAS","IMPORTACIÓN",171478.06,0,39,13.41,"4707.30.30","FAC-2024-89888"
816,"2022-12-02","BR","MANUFACTURA","IMPORTACIÓN",146471.07,651.3,268,5.23,"2770.76.43","FAC-2022-91663"
817,"2023-11-16","AR","LOGÍSTICA","EXPORTACIÓN",46929.66,240.1,214,19.09,"4674.22.27","FAC-2023-36757"
818,"2024-02-07","BR","TECNOLOGÍA","EXPORTACIÓN",244725.77,38.9,468,20.89,"1927.48.70","FAC-2024-78852"
821,"2023-05-07","BR","AGROINDUSTRIA","IMPORTACIÓN",44043.24,1945.1,180,3.15,"0998.80.36","FAC-2023-40539"
822,"02/04/2023","CH","LOGÍSTICA","IMPORTACIÓN",94226.4,77.5,89,23.29,"3032.46.66","FAC-2023-27206"
823,"2024-08-02","ES","MANUFACTURA","IMPORTACIÓN",297344.56,429.5,170,17.06,"3488.15.89","FAC-2024-17478"
824,"2022-10-22","PE","FINANZAS","IMPORTACIÓN",504741.76,0,401,14.15,"1590.33.42","FAC-2022-96570"
825,"2023-03-26","US","LOGÍSTICA","IMPORTACIÓN",163008,494.6,228,13.7,"9661.67.43","FAC-2023-93579"
826,"2022-07-25","AR","FINANZAS","EXPORTACIÓN",100479.94,0,190,12.27,"3012.85.11","FAC-2022-80283"
827,"2022-03-24","AR","TECNOLOGÍA","IMPORTACIÓN",124540.35,24.3,283,1.87,"1443.88.46","FAC-2022-54490"
828,"2023-11-02","ES","MINERÍA","IMPORTACIÓN",675431.81,1144.9,323,6.64,"2009.66.11","FAC-2023-54304"
829,"2022-11-07","MÉ","LOGÍSTICA","EXPORTACIÓN",178960.73,544.9,168,0.83,"1712.47.51","FAC-2022-33021"
830,"2023-02-15","BR","EDUCACIÓN","IMPORTACIÓN",51723.66,3.3,206,20.52,"9905.35.49","FAC-2023-87417"
831,"2023-06-10","CO","RETAIL","EXPORTACIÓN",131969.78,68,103,12.22,"4509.15.63","FAC-2023-50593"
832,"2023-04-23","ES","AGROINDUSTRIA","EXPORTACIÓN",123577.67,276.5,367,11.39,"9199.69.70","FAC-2023-39333"
833,"2024-09-01","BR","MANUFACTURA","IMPORTACIÓN",341380.49,169.9,476,3.11,"6393.10.97","FAC-2024-22381"
834,"2024-02-20","MÉ","MINERÍA","EXPORTACIÓN",676094.41,1857.3,48,0.43,"0637.30.88","FAC-2024-38437"
835,"2022-11-11","EC","AGROINDUSTRIA","EXPORTACIÓN",86525.64,719.7,293,10.51,"8796.32.88","FAC-2022-63225"
837,"2024-03-04","BR","MINERÍA","IMPORTACIÓN",373884.9,1366.7,491,21.67,"5166.34.28","FAC-2024-39079"
838,"2024-01-03","PE","LOGÍSTICA","EXPORTACIÓN",23754.49,567.8,138,22.26,"5256.66.28","fac-2024-22516"
839,"2022-03-28","PE","TECNOLOGÍA","EXPORTACIÓN",504844.93,4.3,453,7.33,"2154.32.32","FAC-2022-29841"
840,"2024-01-26","PE","EDUCACIÓN","EXPORTACIÓN",85229.95,14.2,172,22.43,"1423.32.28","FAC-2024-60831"
841,"28 de diciembre 2024","CO","MINERÍA","IMPORTACIÓN",263690.57,1729.3,243,4.51,"2383.28.71","FAC-2024-19831"
842,"2024-06-15","CH","MINERÍA","IMPORTACIÓN",90506.82,1163.8,91,1.78,"6413.27.94","FAC-2024-50302"
843,"2024-04-09","EC","LOGÍSTICA","IMPORTACIÓN",148982.35,105.4,268,6.31,"4092.92.45","FAC-2024-59345"
845,"2022-06-23","BR","EDUCACIÓN","IMPORTACIÓN",17729.72,16.9,484,22.57,"9834.76.50","FAC-2022-31624"
846,"2023-04-22","MÉ","MINERÍA","EXPORTACIÓN",423675.43,686.6,440,12.23,"3104.47.44","FAC-2023-63609"
847,"2023-07-08","CH","AGROINDUSTRIA","EXPORTACIÓN",93076.67,388.2,172,4.3,NA,"FAC-2023-31023"
848,"2022-06-09","EC","TECNOLOGÍA","EXPORTACIÓN",679350.26,31.3,67,20.12,"2726.82.48","FAC-2022-98369"
849,"2024-05-05","EC","FINANZAS","IMPORTACIÓN",523136.41,0,186,14.68,"6748.58.72","FAC-2024-78843"
850,"2024-10-06","CH","LOGÍSTICA","EXPORTACIÓN",89769.57,113.5,268,10.19,"7402.92.12","FAC-2024-66160"
851,"2023-06-21","CH","MANUFACTURA","EXPORTACIÓN",234814.19,129.5,370,24.91,"6326.25.27","FAC-2023-69250"
852,"2024-10-18","MÉ","MINERÍA","EXPORTACIÓN",412266.89,2156,196,2.77,"8006.56.56","FAC-2024-83241"
853,"2022-08-10","MÉ","EDUCACIÓN","EXPORTACIÓN",49347.36,1.9,33,12.77,"6085.82.42","FAC-2022-86751"
854,"10/16/2023","AR","LOGÍSTICA","IMPORTACIÓN",52187.67,290.9,193,5.06,"8973.17.45","FAC-2023-71018"
855,"2024-03-15","PE","LOGÍSTICA","IMPORTACIÓN",46070.22,NA,399,1.57,"0686.36.76","FAC-2024-57349"
856,"2024-02-16","BR","EDUCACIÓN","EXPORTACIÓN",78143.27,6.5,216,5.82,"1455.84.11","FAC-2024-33484"
857,"2024-03-11","CO","LOGÍSTICA","IMPORTACIÓN",53414.74,NA,324,11.24,"0191.37.36","FAC-2024-18200"
858,"2022-08-20","US","EDUCACIÓN","IMPORTACIÓN",78076.38,5.2,405,19.21,"3545.64.52","FAC-2022-75664"
859,"2023-03-28","MÉ","LOGÍSTICA","EXPORTACIÓN",152093.03,315.7,282,19.74,"3687.12.41","FAC-2023-45648"
860,"2022-10-25","US","FINANZAS","IMPORTACIÓN",342487.79,0,87,16.05,"9377.66.52","FAC-2022-51620"
861,"2023-11-08","CO","AGROINDUSTRIA","IMPORTACIÓN",83069.95,104.2,211,7.62,"8366.14.69","fac-2023-73998"
862,"2024-08-15","AR","EDUCACIÓN","IMPORTACIÓN",82071.39,5.3,79,14.39,"8156.43.53","FAC-2024-87010"
863,"2023-03-06","PE","RETAIL","IMPORTACIÓN",253101.03,57.6,292,15.63,"1265.92.31","FAC-2023-86106"
864,"2023-03-23","AR","EDUCACIÓN","IMPORTACIÓN",47555.98,10.3,491,18.55,"4083.85.19","FAC-2023-15089"
865,"2024-08-17","AL","LOGÍSTICA","EXPORTACIÓN",83940.05,317.6,136,24.77,"7921.56.57","FAC-2024-60779"
866,"2024-11-27","US","RETAIL","EXPORTACIÓN",203015.76,156.1,213,16.87,"2526.35.68","FAC-2024-27388"
868,"2022-08-05","US","MINERÍA","IMPORTACIÓN",1037956.12,437.4,63,13.77,"7807.20.21","FAC-2022-14251"
869,"2022-07-03","PE","AGROINDUSTRIA","IMPORTACIÓN",90788.72,1246.2,169,22.49,"4285.79.56","FAC-2022-97612"
870,"2023-10-20","CH","TECNOLOGÍA","IMPORTACIÓN",608943.9,19.1,461,12.27,"9887.94.99","FAC-2023-29150"
871,"2022-05-10","PE","AGROINDUSTRIA","EXPORTACIÓN",79163.64,769.2,277,8.4,"5955.57.32","FAC-2022-31319"
872,"2022-10-24","AL","AGROINDUSTRIA","EXPORTACIÓN",90277.72,1092.5,148,3.94,"9874.67.26","FAC-2022-32719"
873,"2022-02-23","EC","FINANZAS","IMPORTACIÓN",224453.78,0,382,17.25,"6443.68.61","FAC-2022-45160"
874,"2022-01-21","AL","MINERÍA","IMPORTACIÓN",542967.23,481.2,385,3.79,"3974.35.81","FAC-2022-42142"
875,"2024-10-07","AR","LOGÍSTICA","IMPORTACIÓN",138856.16,102.1,309,5.23,"6185.88.18","FAC-2024-60871"
876,"2022-01-01","AL","AGROINDUSTRIA","EXPORTACIÓN",148029.68,1543.8,423,19.89,"2394.59.63","FAC-2022-18116"
877,"2024-03-26","AL","RETAIL","IMPORTACIÓN",190444.54,23.9,428,11.28,"9520.93.52","FAC-2024-94913"
878,"2023-08-10","BR","MINERÍA","IMPORTACIÓN",790078.63,1268.3,144,6.18,"2661.23.99","FAC-2023-90098"
879,"2024-07-16","CH","TECNOLOGÍA","EXPORTACIÓN",280910.63,27.8,279,1.14,"7708.10.36","FAC-2024-37686"
880,"2022-10-17","PE","MANUFACTURA","IMPORTACIÓN",39735.68,166.5,261,18.56,"4643.10.36","FAC-2022-10259"
881,"2024-03-17","ES","FINANZAS","EXPORTACIÓN",337305.7,0,408,22.96,"6303.24.56","FAC-2024-50306"
882,"12 de noviembre 2022","AL","LOGÍSTICA","IMPORTACIÓN",129312.26,517.4,323,14.26,"7598.11.77","FAC-2022-35106"
883,"2024-11-04","AR","MANUFACTURA","EXPORTACIÓN",379333.65,61.7,241,2.96,"4656.37.29","FAC-2024-66472"
884,"2024-07-28","PE","LOGÍSTICA","IMPORTACIÓN",174262.82,191.1,458,12.91,"2801.65.18","FAC-2024-90113"
885,"2024-09-08","US","RETAIL","EXPORTACIÓN",52845.86,170.3,264,12.27,"8347.46.36","FAC-2024-53816"
886,"2022-11-18","ES","EDUCACIÓN","EXPORTACIÓN",11069.35,6,298,18.81,"1186.54.79","FAC-2022-87296"
887,"2023-12-26","CH","TECNOLOGÍA","IMPORTACIÓN",63324.94,15.7,77,10.77,"6653.23.13","FAC-2023-82642"
888,"2022-10-11","CH","MANUFACTURA","EXPORTACIÓN",302388.77,522.9,172,12.27,"0378.84.67","FAC-2022-93963"
889,"2022-11-11","MÉ","LOGÍSTICA","IMPORTACIÓN",45160.5,255.7,347,22.07,"1124.40.36","FAC-2022-42077"
890,"2023-04-20","AL","EDUCACIÓN","IMPORTACIÓN",14884.46,8.3,471,22.75,"2255.42.98","FAC-2023-79887"
891,"2024-03-01","PE","AGROINDUSTRIA","EXPORTACIÓN",133092.65,134.3,42,5.49,"4453.45.16","FAC-2024-37691"
892,"2024-04-21","EC","TECNOLOGÍA","EXPORTACIÓN",236872.69,31.1,80,7.73,"76419622","FAC-2024-36025"
893,"2022-11-13","AL","LOGÍSTICA","IMPORTACIÓN",55203.89,413.1,99,12.27,"3473.39.76","FAC-2022-45956"
896,"2024-07-14","PE","MANUFACTURA","IMPORTACIÓN",386585.17,52.3,26,21.83,"6963.46.83","FAC-2024-18796"
897,"2023-05-28","AR","MANUFACTURA","EXPORTACIÓN",177714.28,182.1,453,0.58,"4940.62.45","FAC-2023-77237"
898,"2023-01-15","CO","TECNOLOGÍA","EXPORTACIÓN",83431.9,11.4,58,3.62,"3645.68.98","FAC-2023-78623"
899,"2022-10-20","PE","AGROINDUSTRIA","IMPORTACIÓN",153831.68,817.1,365,3.19,"5708.48.88","FAC-2022-18623"
900,"11/22/2024","CH","MINERÍA","EXPORTACIÓN",187653.27,3915.8,111,14.87,"1630.64.73","FAC-2024-86273"
901,"2022-11-21","CH","RETAIL","IMPORTACIÓN",278023.39,109.4,239,8.48,"5606.97.59","FAC-2022-90004"
902,"2022-09-27","CO","MINERÍA","EXPORTACIÓN",458019.29,3902.1,268,5.6,"6511.86.83","FAC-2022-12992"
903,"2022-06-13","BR","AGROINDUSTRIA","IMPORTACIÓN",135834.55,412.1,318,9.5,"5531.75.95","FAC-2022-71306"
904,"2022-10-03","ES","MINERÍA","EXPORTACIÓN",139419.85,285.7,158,6.28,"0921.46.19","FAC-2022-41640"
905,"2022-01-09","PE","AGROINDUSTRIA","IMPORTACIÓN",114347.77,784.6,394,3.62,"13555093","FAC-2022-35329"
906,"2024-10-05","BR","MINERÍA","EXPORTACIÓN",521111.75,1435.8,350,9.68,"4470.15.95","FAC-2024-46356"
907,"2022-08-15","BR","MINERÍA","EXPORTACIÓN",1005607.22,3095.3,52,23.04,"2071.32.42","FAC-2022-50088"
908,"2022-07-21","AR","RETAIL","EXPORTACIÓN",196824.94,115.4,165,11.15,"6527.28.57","FAC-2022-32044"
909,"2024-03-14","CO","MINERÍA","EXPORTACIÓN",643856.4,3096.3,438,23.72,"1204.65.11","FAC-2024-87763"
910,"2023-10-25","AR","LOGÍSTICA","IMPORTACIÓN",139751.61,286.8,293,10.8,"8549.20.89","FAC-2023-42302"
911,"2022-04-03","US","EDUCACIÓN","IMPORTACIÓN",13179.45,5.3,450,12.85,"6328.79.26","FAC-2022-84847"
912,"2023-05-11","BR","MINERÍA","IMPORTACIÓN",1012235.62,862,365,15.34,"8676.32.58","FAC-2023-48602"
913,"8 de marzo 2023","CO","LOGÍSTICA","EXPORTACIÓN",26960.01,291.3,419,18.53,"9903.21.68","FAC-2023-31418"
914,"2023-09-05","US","FINANZAS","EXPORTACIÓN",493916.48,0,279,8.33,"9798.93.92","FAC-2023-48060"
915,"2024-09-17","BR","TECNOLOGÍA","EXPORTACIÓN",183399.29,8.2,141,0.35,"3873.96.34","FAC-2024-93719"
916,"1 de enero 2023","AR","LOGÍSTICA","IMPORTACIÓN",160319.12,127.1,230,24.34,"8351.16.83","FAC-2023-93397"
917,"12/01/2023","CO","FINANZAS","IMPORTACIÓN",292807.53,0,347,14.77,"7802.96.71","FAC-2023-52084"
918,"2022-12-25","CO","TECNOLOGÍA","IMPORTACIÓN",477675.69,24.7,10,22.27,"6845.74.18","FAC-2022-52567"
919,"2022-12-03","CH","FINANZAS","IMPORTACIÓN",374088.48,0,330,11.9,"6478.33.70","FAC-2022-98625"
920,"2024-12-27","AR","AGROINDUSTRIA","IMPORTACIÓN",110045.67,134.6,496,23.69,"2918.29.19","FAC-2024-23256"
921,"2023-02-11","AR","AGROINDUSTRIA","IMPORTACIÓN",59080.92,1836.9,217,12.43,"4926.43.72","FAC-2023-67379"
923,"2024-08-08","US","LOGÍSTICA","IMPORTACIÓN",71485.1,274.6,402,15.34,"0478.94.98","FAC-2024-33647"
924,"2023-10-21","EC","MANUFACTURA","EXPORTACIÓN",203994.64,221.4,483,11.33,"4086.94.32","FAC-2023-27984"
925,"2024-02-12","PE","MANUFACTURA","IMPORTACIÓN",417383.93,386.6,268,1.25,"7260.60.49","FAC-2024-97212"
926,"2022-08-03","EC","MINERÍA","EXPORTACIÓN",636871.67,885.5,168,4.44,"7825.18.28","FAC-2022-42145"
927,"2023-04-11","US","RETAIL","IMPORTACIÓN",136312.04,141,78,0.99,"7238.79.99","FAC-2023-84278"
928,"08/02/2023","EC","EDUCACIÓN","EXPORTACIÓN",71627.69,15,398,0.24,"8322.52.55","FAC-2023-91501"
929,"10 de octubre 2022","ES","RETAIL","EXPORTACIÓN",256475.73,36.5,244,24.54,"6527.54.77","FAC-2022-18226"
