id,fecha,pais,sector,tipo_operacion,monto_usd,volumen_ton,empleados,arancel_pct,partida_arancelaria,num_factura
772,2023-02-28,Brasil,Agroindustria,Exportación,104779.74,202.8,173,3.74,2920.16.96,FAC-2023-61495
773,2023-09-17,España,Manufactura,Importación,206439.07,469.7,122,6.87,2259.82.73,FAC-2023-24838
774,11/10/2022,Brasil,Manufactura,Exportación,"$150,244.29",722.3,355,10.86,4765.31.64,FAC-2022-28051
775,2022-05-21,Brasil,Manufactura,EXPORTACIÓN,76058.3,503.3,412,19.27,6806.34.21,FAC-2022-87000
776,2024-04-12,Alemania,LOGÍSTICA,Exportación,57877.24,,353,2.76,6420.21.75,FAC-2024-23276
777,2024-02-11,Perú,Manufactura,Exportación,289788.95,782.6,461,17.77,1725.34.78,FAC-2024-59054
778,2023-02-04,Ecuador,Retail,Exportación,116817.55,179.0,400,4.31,9616.38.26,FAC-2023-28659
779,2022-06-06,Brasil,Tecnología,Importación,685946.57,39.4,,23.56,5621.16.22,FAC-2022-34901
780,2022-10-23,Chile,Finanzas,Exportación,246394.84,0.0,41,21.45,2584.88.12,FAC-2022-98079
781,2022-11-12,México,Manufactura,Exportación,95984.68,,292,14.25,9108.41.88,
782,6 de junio 2024,México,Retail,Exportación,210493.82,116.4,490,9.36,0226.66.56,FAC-2024-10735
783,2024-12-26,México,Manufactura,Importación,246605.07,539.2,305,10.2,1429.91.92,FAC-2024-34684
784,2024-10-26,USA,Manufactura,Importación,199258.64,269.6,61,16.4,3855.21.38,FAC-2024-83530
785,2023-05-15,Perú,Agroindustria,Exportación,100662.61,1725.2,259,21.78,8972.97.87,FAC-2023-85233
786,2023-09-13,Ecuador,Finanzas,Exportación,136729.65,0.0,179,19.98,5296.66.59,FAC-2023-34486
787,2023-11-20,US,Educación,Importación,38530.45,19.0,476,20.11,1209.30.28,FAC-2023-78430
788,2022-10-23,Chile,Retail,Exportación,249159.08,49.1,187,17.65,0113.33.74,FAC-2022-91542
789,2022-01-21,Ecuador,Manufactura,Exportación,417304.22,330.3,237,2.69,3626.87.68,FAC-2022-86871
790,2022-06-10,Colombia,Agroindustria,Importación,155661.56,114.9,163,2.59,3415.23.80,FAC-2022-46930
791,2023-07-06,Brasil,Logística,Importación,111414.68,276.7,91,16.64,1409.51.71,FAC-2023-28543
792,2022-01-14,Colombia,Minería,Exportación,677400.16,3081.9,209,24.02,,FAC-2022-34225
793,2023-01-25,Colombia,Manufactura,Importación,280081.75,711.0,98,4.72,2483.11.21,FAC-2023-32220
794,2023-12-24,México,Educación,Importación,26401.36,12.9,368,19.78,9501.48.79,FAC-2023-15432
795,2023-01-24,Ecuador,,Export,988796.35,2249.1,212,2.41,0642.32.44,FAC-2023-79397
796,2022-02-02,Alemania,Agroindustria,Importación,95887.76,157.5,289,23.92,8852.48.68,FAC-2022-17852
797,2024-04-08,Perú,Finanzas,Exportación,258921.22,0.0,57,13.88,3443.74.28,FAC-2024-50507
798,2024-06-11,CL,Minería,Importación,809639.67,1987.7,58,12.92,9799.53.40,FAC-2024-89150
799,2024-05-07,Argentina,Logística,Importación,171221.88,128.8,458,6.18,8244.33.92,FAC-2024-59151
800,2024-12-04,Argentina,Tecnología,Importación,160516.54,,240,,3791.46.99,FAC-2024-19329
801,2023-08-03,,Educación,Exportación,57790.83,4.9,38,0.92,8674.87.48,fac-2023-21495
802,8 de marzo 2023,Colombia,Logística,Exportación,26960.01,291.3,419,18.53,9903.21.68,FAC-2023-31418
803,2024-02-11,USA,Minería,Exportación,196220.14,2945.1,39,19.53,32905898,FAC-2024-24862
804,2024-01-12,Perú,Tecnología,Importación,613498.55,23.3,411,17.4,0749.59.63,FAC-2024-99803
805,2024-08-08,Chile,Finanzas,Importación,523705.22,0.0,299,12.97,4906.87.23,FAC-2024-94237
806,2024-09-10,Alemania,Agroindustria,Exportación,136302.15,1561.0,120,22.2,5952.63.22,FAC-2024-50963
807,2022-10-17,Ecuador,Retail,Exportación,,-10.8,-162,24.47,5219.88.18,FAC-2022-49971
808,2024-03-21,Alemania,Retail,Importación,71596.39,18.4,309,23.99,4075.79.28,FAC-2024-50458
809,2023-05-06,Colombia,Agroindustria,Exportación,64334.87,658.9,334,17.09,3551.38.34,FAC-2023-85051
810,2022-03-01,Ecuador,Logística,Exportación,90361.76,492.2,340,23.95,9595.10.98,FAC-2022-35624
811,2024-12-21,Brasil,Logística,Importación,186554.08,234.5,292,16.14,3618.78.35,FAC-2024-92132
812,2024-10-15,España,Logística,Exportación,203523.49,486.7,13800,12.01,1492.76.25,FAC-2024-31012
813,2024-03-03,Argentina,Tecnología,Exportación,348909.4,10.1,104,2.31,4497.48.31,FAC-2024-64932
814,5 de octubre 2024,Brasil,Tecnología,Exportación,503830.91,10.6,,14.03,7750.54.90,FAC-2024-37703
815,2024-02-21,Alemania,Finanzas,Importación,171478.06,0.0,39,13.41,4707.30.30,FAC-2024-89888
816,2022-12-02,Brasil,Manufactura,Importación,146471.07,651.3,,5.23,2770.76.43,FAC-2022-91663
817,2023-11-16,Argentina,Logística,Exportación,46929.66,240.1,214,19.09,4674.22.27,FAC-2023-36757
818,2024-02-07,Brasil,Tecnología,Exportación,244725.77,38.9,468,20.89,1927.48.70,FAC-2024-78852
819,2024-11-19,Colombia,,Exportación,105338.44,227.1,58,0.65,8816.60.57,FAC-2024-23902
820,2022-03-24,USA,MANUFACTURA,Importación,,346.6,245,8.16,6775.25.66,FAC-2022-66807
821,2023-05-07,Brasil,Agroindustria,Importación,44043.24,-1945.1,180,3.15,0998.80.36,FAC-2023-40539
822,02/04/2023,Chile,Logística,IMPORTACIÓN,94226.4,77.5,89,23.29,3032.46.66,FAC-2023-27206
823,2024-08-02,España,Manufactura,Importación,297344.56,429.5,170,17.06,3488.15.89,FAC-2024-17478
824,2022-10-22,Perú,Finanzas,Importación,504741.76,0.0,401,14.15,1590.33.42,FAC-2022-96570
825,2023-03-26,USA,Logística,Importación,163008.0,494.6,228,13.7,9661.67.43,FAC-2023-93579
826,2022-07-25,Argentina,Finanzas,Exportación,100479.94,0.0,190,,3012.85.11,FAC-2022-80283
827,2022-03-24,Argentina,Tecnología,Importación,124540.35,24.3,283,1.87,1443.88.46,FAC-2022-54490
828,2023-11-02,España,Minería,Importación,675431.81,1144.9,323,6.64,2009.66.11,FAC-2023-54304
829,2022-11-07,México,Logística,Exportación,178960.73,544.9,168,0.83,1712.47.51,FAC-2022-33021
830,2023-02-15,Brasil,Educación,Importación,51723.66,3.3,206,20.52,9905.35.49,FAC-2023-87417
831,2023-06-10,  Colombia  ,Retail,Exportación,131969.78,68.0,103,12.22,4509.15.63,FAC-2023-50593
832,2023-04-23,España,Agroindustria,Exportación,123577.67,276.5,367,11.39,9199.69.70,FAC-2023-39333
833,2024-09-01,Brasil,Manufactura,Importación,341380.49,169.9,476,3.11,6393.10.97,FAC-2024-22381
834,2024-02-20,México,Minería,Exportación,676094.41,1857.3,48,0.43,0637.30.88,FAC-2024-38437
835,2022-11-11,Ecuador,Agroindustria,Exportación,86525.64,719.7,293,10.51,8796.32.88,FAC-2022-63225
836,,Alemania,Minería,Import,533300.97,,283,0.98,0961.22.63,FAC-2024-46002
837,2024-03-04,Brasil,Minería,Importación,373884.9,1366.7,491,21.67,5166.34.28,FAC-2024-39079
838,2024-01-03,Perú,Logística,Exportación,23754.49,567.8,138,22.26,5256.66.28,fac-2024-22516
839,2022-03-28,Perú,Tecnología,Exportación,504844.93,4.3,453,7.33,2154.32.32,FAC-2022-29841
840,2024-01-26,Perú,Educación,Exportación,85229.95,14.2,172,22.43,1423.32.28,FAC-2024-60831
841,28 de diciembre 2024,Colombia,Minería,Importación,263690.57,1729.3,243,4.51,2383.28.71,FAC-2024-19831
842,2024-06-15,Chile,Minería,Importación,90506.82,1163.8,91,1.78,6413.27.94,FAC-2024-50302
843,2024-04-09,Ecuador,Logística,Importación,148982.35,105.4,,6.31,4092.92.45,FAC-2024-59345
844,2023-05-03,USA,Retail,Exportación,183603.67,192.2,466,13.39,3953.43.15,
845,2022-06-23,Brasil,Educación,Importación,17729.72,16.9,484,22.57,9834.76.50,FAC-2022-31624
846,2023-04-22,México,Minería,Exportación,423675.43,686.6,440,12.23,3104.47.44,FAC-2023-63609
847,2023-07-08,Chile,Agroindustria,Exportación,93076.67,388.2,172,4.3,,FAC-2023-31023
848,2022-06-09,Ecuador,Tecnología,Exportación,679350.26,31.3,-67,20.12,2726.82.48,FAC-2022-98369
849,2024-05-05,Ecuador,Finanzas,Importación,523136.41,0.0,186,14.68,6748.58.72,FAC-2024-78843
850,2024-10-06,Chile,Logística,Exportación,89769.57,113.5,,10.19,7402.92.12,FAC-2024-66160
851,2023-06-21,Chile,MANUFACTURA,Exportación,234814.19,129.5,370,24.91,6326.25.27,FAC-2023-69250
852,2024-10-18,México,Minería,Exportación,412266.89,2156.0,196,2.77,8006.56.56,FAC-2024-83241
853,2022-08-10,México,Educación,Exportación,49347.36,1.9,33,12.77,6085.82.42,FAC-2022-86751
854,10/16/2023,Argentina,Logística,Importación,52187.67,290.9,193,5.06,8973.17.45,FAC-2023-71018
855,2024-03-15,Perú,Logística,Importación,46070.22,,399,1.57,0686.36.76,FAC-2024-57349
856,2024-02-16,Brasil,Educación,Exportación,78143.27,6.5,216,5.82,1455.84.11,FAC-2024-33484
857,2024-03-11,Colombia,Logística,Importación,53414.74,,324,11.24,0191.37.36,FAC-2024-18200
858,2022-08-20,USA,Educación,Importación,78076.38,5.2,405,19.21,3545.64.52,FAC-2022-75664
859,2023-03-28,México,  logística  ,Exportación,152093.03,315.7,282,19.74,3687.12.41,FAC-2023-45648
860,2022-10-25,USA,Finanzas,Importación,"$342,487.79",0.0,87,16.05,9377.66.52,FAC-2022-51620
861,2023-11-08,Colombia,Agroindustria,Importación,83069.95,104.2,211,7.62,8366.14.69,fac-2023-73998
862,2024-08-15,Argentina,Educación,Importación,82071.39,5.3,79,14.39,8156.43.53,FAC-2024-87010
863,2023-03-06,Perú,Retail,Importación,253101.03,57.6,292,15.63,1265.92.31,FAC-2023-86106
864,2023-03-23,Argentina,Educación,Import,47555.98,10.3,491,18.55,4083.85.19,FAC-2023-15089
865,2024-08-17,ALEMANIA,Logística,Exportación,83940.05,317.6,136,24.77,7921.56.57,FAC-2024-60779
866,2024-11-27,USA,  retail  ,Exportación,203015.76,156.1,213,16.87,2526.35.68,FAC-2024-27388
867,2023-12-01,Brasil,Minería,Exportación,,960.3,304,3.95,9984.26.86,FAC-2023-51864
868,2022-08-05,USA,Minería,Importación,1037956.12,437.4,63,13.77,7807.20.21,FAC-2022-14251
869,2022-07-03,Perú,Agroindustria,Importación,90788.72,1246.2,169,22.49,4285.79.56,FAC-2022-97612
870,2023-10-20,Chile,Tecnología,Importación,608943.9,19.1,461,,9887.94.99,FAC-2023-29150
871,2022-05-10,Perú,Agroindustria,Exportación,79163.64,769.2,277,8.4,5955.57.32,FAC-2022-31319
872,2022-10-24,Alemania,Agroindustria,Exportación,90277.72,1092.5,148,3.94,9874.67.26,FAC-2022-32719
873,2022-02-23,Ecuador,Finanzas,Importación,224453.78,0.0,382,17.25,6443.68.61,FAC-2022-45160
874,2022-01-21,Alemania,Minería,Importación,542967.23,481.2,385,3.79,3974.35.81,FAC-2022-42142
875,2024-10-07,Argentina,Logística,Importación,138856.16,102.1,309,5.23,6185.88.18,FAC-2024-60871
876,2022-01-01,Alemania,Agroindustria,Exportación,148029.68,1543.8,423,19.89,2394.59.63,FAC-2022-18116
877,2024-03-26,Alemania,Retail,Importación,190444.54,23.9,428,11.28,9520.93.52,FAC-2024-94913
878,2023-08-10,BR,Minería,Importación,790078.63,1268.3,144,6.18,2661.23.99,FAC-2023-90098
879,2024-07-16,Chile,Tecnología,Exportación,280910.63,27.8,279,1.14,7708.10.36,FAC-2024-37686
880,2022-10-17,Perú,Manufactura,Importación,"$39,735.68",166.5,261,18.56,4643.10.36,FAC-2022-10259
881,2024-03-17,España,Finanzas,Exportación,337305.7,0.0,408,22.96,6303.24.56,FAC-2024-50306
882,12 de noviembre 2022,Alemania,Logística,Importación,129312.26,517.4,323,14.26,7598.11.77,FAC-2022-35106
883,2024-11-04,Argentina,Manufactura,Exportación,379333.65,61.7,241,2.96,4656.37.29,FAC-2024-66472
884,2024-07-28,Perú,Logística,Importación,174262.82,191.1,458,12.91,2801.65.18,FAC-2024-90113
885,2024-09-08,USA,Retail,Exportación,52845.86,170.3,264,,8347.46.36,FAC-2024-53816
886,2022-11-18,España,Educación,Exportación,11069.35,6.0,298,18.81,1186.54.79,FAC-2022-87296
887,2023-12-26,Chile,Tecnología,Importación,63324.94,15.7,77,10.77,6653.23.13,FAC-2023-82642
888,2022-10-11,Chile,Manufactura,Exportación,302388.77,522.9,172,16.66%,0378.84.67,FAC-2022-93963
889,2022-11-11, méxico ,Logística,Importación,45160.5,255.7,347,22.07,1124.40.36,FAC-2022-42077
890,2023-04-20,Alemania,Educación,Importación,14884.46,8.3,471,22.75,2255.42.98,FAC-2023-79887
891,2024-03-01,Perú,Agroindustria,Exportación,133092.65,134.3,42,5.49,4453.45.16,FAC-2024-37691
892,2024-04-21,Ecuador,Tecnología,Exportación,236872.69,31.1,80,7.73,76419622,FAC-2024-36025
893,2022-11-13,Alemania,Logística,Importación,55203.89,413.1,99,3.21%,3473.39.76,FAC-2022-45956
894,2024-05-16,AR,Educación,Exportación,,8.8,422,12.51,3919.26.40,FAC-2024-45635
895,2022-05-16,Alemania,Tecnología,Exportación,,37.5,345,3.69,6209.24.83,FAC-2022-46500
896,2024-07-14,Perú,  manufactura  ,Importación,386585.17,52.3,26,21.83,6963.46.83,FAC-2024-18796
897,2023-05-28,Argentina,Manufactura,Exportación,177714.28,182.1,453,0.58,4940.62.45,FAC-2023-77237
898,2023-01-15,Colombia,Tecnología,Exportación,83431.9,11.4,58,3.62,3645.68.98,FAC-2023-78623
899,2022-10-20,PE,Agroindustria,Importación,153831.68,817.1,365,3.19,5708.48.88,FAC-2022-18623
900,11/22/2024,Chile,Minería,Exportación,187653.27,-3915.8,111,14.87,1630.64.73,FAC-2024-86273
901,2022-11-21,Chile,Retail,Importación,278023.39,109.4,239,8.48,5606.97.59,FAC-2022-90004
902,2022-09-27,Colombia,Minería,Exportación,458019.29,3902.1,,5.6,6511.86.83,FAC-2022-12992
903,2022-06-13,Brasil,Agroindustria,Import,135834.55,412.1,318,9.5,5531.75.95,FAC-2022-71306
904,2022-10-03,España,Minería,Exportación,139419.85,285.7,158,6.28,0921.46.19,FAC-2022-41640
905,2022-01-09,Perú,Agroindustria,Importación,114347.77,784.6,394,3.62,13555093,FAC-2022-35329
906,2024-10-05,Brasil,Minería,Exportación,521111.75,1435.8,350,9.68,4470.15.95,FAC-2024-46356
907,2022-08-15,Brasil,Minería,Exportación,1005607.22,3095.3,52,23.04,2071.32.42,FAC-2022-50088
908,2022-07-21,Argentina,Retail,Exportación,196824.94,115.4,165,11.15,6527.28.57,FAC-2022-32044
909,2024-03-14,Colombia,Minería,Exportación,643856.4,3096.3,438,23.72,1204.65.11,FAC-2024-87763
910,2023-10-25,Argentina,Logística,Importación,139751.61,286.8,293,10.8,8549.20.89,FAC-2023-42302
911,2022-04-03,USA,Educación,Importación,13179.45,5.3,450,12.85,6328.79.26,FAC-2022-84847
912,2023-05-11,Brasil,Minería,Importación,1012235.62,862.0,365,15.34,8676.32.58,FAC-2023-48602
913,8 de marzo 2023,Colombia,Logística,Exportación,26960.01,291.3,419,18.53,9903.21.68,FAC-2023-31418
914,2023-09-05,US,Finanzas,Exportación,493916.48,0.0,279,8.33,9798.93.92,FAC-2023-48060
915,2024-09-17,Brasil,Tecnología,Exportación,183399.29,8.2,141,0.35,3873.96.34,FAC-2024-93719
916,1 de enero 2023,Argentina,Logística,Importación,160319.12,127.1,230,24.34,8351.16.83,FAC-2023-93397
917,12/01/2023,Colombia,Finanzas,Importación,292807.53,0.0,347,14.77,7802.96.71,FAC-2023-52084
918,2022-12-25,CO,Tecnología,Importación,477675.69,24.7,10,22.27,6845.74.18,FAC-2022-52567
919,2022-12-03,Chile,Finanzas,Importación,374088.48,0.0,330,11.9,6478.33.70,FAC-2022-98625
920,2024-12-27,Argentina,Agroindustria,Importación,110045.67,134.6,496,23.69,2918.29.19,FAC-2024-23256
921,2023-02-11,Argentina,Agroindustria,Importación,59080.92,1836.9,217,12.43,4926.43.72,FAC-2023-67379
922,2023-07-10,Colombia,,Importación,29144.77,7.8,,21.93,2586.15.52,FAC-2023-97393
923,2024-08-08,USA,Logística,Importación,71485.1,274.6,402,15.34,0478.94.98,FAC-2024-33647
924,2023-10-21,Ecuador,Manufactura,Exportación,203994.64,221.4,483,11.33,4086.94.32,FAC-2023-27984
925,2024-02-12,Perú,Manufactura,Importación,417383.93,386.6,,1.25,7260.60.49,FAC-2024-97212
926,2022-08-03,Ecuador,Minería,Exportación,636871.67,885.5,168,4.44,7825.18.28,FAC-2022-42145
927,2023-04-11,USA,Retail,Importación,136312.04,141.0,78,0.99,7238.79.99,FAC-2023-84278
928,08/02/2023,Ecuador,EDUCACIÓN,Exportación,71627.69,15.0,398,0.24,8322.52.55,FAC-2023-91501
929,10 de octubre 2022,España,Retail,Exportación,256475.73,36.5,244,24.54,6527.54.77,FAC-2022-18226
930,2022-10-02,Ecuador,Logística,Exportación,205501.86,275.2,499,16.64,4350.58.40,FAC-2022-84461
931,2023-08-07,México,Agroindustria,Importación,78291.42,1541.6,416,,3057.42.72,FAC-2023-70975
932,2024-12-04,Colombia,Minería,Import,1010184.91,3440.8,167,21.65,3293.64.15,FAC-2024-79614
933,07/09/2023,Perú,Logística,Importación,58824.3,534.3,83,6.17,3496.84.64,FAC-2023-62350
934,2023-08-03,PERÚ,Tecnología,Importación,454110.57,11.8,319,14.79,5848.32.43,FAC-2023-40958
935,2022-06-19,Alemania,Retail,Importación,214543.3,159.7,303,0.93,8196.65.95,FAC-2022-38316
936,2024-03-22,Alemania,Agroindustria,Importación,132733.96,1924.0,70,22.56,5644.13.80,FAC-2024-29299
937,2022-03-01,Argentina,Retail,Exportación,151426.17,152.8,427,18.26,3440.58.15,FAC-2022-50037
938,2022-02-06,Brasil,Minería,Exportación,671169.57,3573.2,490,14.67,5322.33.12,FAC-2022-40753
939,13 de marzo 2022,Alemania,Manufactura,Importación,272723.47,78.7,166,24.5,5562.17.75,FAC-2022-16770
940,2024-08-26,Perú,Manufactura,Exportación,-112762.87,50.8,212,16.12,7129.81.96,FAC-2024-33971
941,2023-01-08,Argentina,Tecnología,Importación,570297.28,7.4,276,6.4,,FAC-2023-68316
942,2024-03-25,Brasil,Educación,Importación,66325.41,13.8,,23.0,4312.50.55,FAC-2024-29739
943,2022-07-21,Chile,Minería,Importación,815034.0,906.8,293,20.57,7539.73.81,
944,2023-06-22,Perú,Retail,Importación,219099.84,127.2,-122,7.57,2554.82.34,FAC-2023-29876
945,2022-03-27,Argentina,Manufactura,Importación,112934.8,260.0,311,16.69,9014.69.63,
946,2024-08-26,Argentina,Manufactura,Exportación,353312.15,449.9,444,13.59,5304.53.39,FAC-2024-68935
947,2024-01-09, ecuador ,  agroindustria  ,Importación,51476.71,1604.1,367,3.44,1741.28.84,FAC-2024-64171
948,09/10/2022,Chile,Logística,Importación,107140.09,475.4,334,11.96,6126.22.79,FAC-2022-88419
949,2024-02-27,México,Retail,Exportación,180274.0,70.5,185,24.49,3532.94.51,FAC-2024-70266
950,2024-05-03,Brasil,Manufactura,Exportación,63956.8,51.3,228,20.77,9925.77.50,FAC-2024-25753
951,2024-02-23,Brasil,Tecnología,Importación,576968.23,5.8,482,6.72,0667.88.11,FAC-2024-83622
952,2024-04-03,México,Minería,Exportación,379519.38,3261.0,299,8.68,4809.74.92,FAC-2024-65057
953,2024-05-23,USA,Finanzas,Importación,511787.52,0.0,282,24.29,9766.59.81,FAC-2024-62540
954,,España,Retail,Exportación,142027.26,-77.9,194,22.8,3838.77.91,FAC-2024-77353
955,2022-11-13,Argentina,FINANZAS,Exportación,196782.41,0.0,415,12.4,7109.70.10,FAC-2022-50159
956,2023-05-13,Ecuador,Tecnología,Importación,147116.72,2.0,294,5.22,7709.17.62,FAC-2023-73036
957,2023-01-16,BR,Educación,Importación,27131.16,13.0,204,6.03,0542.49.80,FAC-2023-69139
958,2024-01-03,Perú,Educación,Importación,85317.9,14.4,105,18.91,5182.85.47,FAC-2024-76408
959,2024-08-17,Alemania,Retail,Importación,183257.32,197.8,407,22.17,0840.50.71,FAC-2024-27412
960,2023-05-06,México,Agroindustria,Importación,55040.95,1978.7,483,6.97,7166.31.13,FAC-2023-15209
961,2022-06-01,Ecuador,Tecnología,Exportación,377250.06,29.8,28,12.15,7987.72.39,
962,2023-01-07,,Retail,Importación,"$259,751.45",76.4,453,3.48,7154.41.36,FAC-2023-17322
963,2023-07-22,Colombia,Finanzas,Exportación,393842.21,0.0,290,3.27,7507.48.68,FAC-2023-85649
964,2022-01-10,México,Tecnología,Exportación,445860.1,15.8,145,7.96,7428.84.20,FAC-2022-46243
965,2023-12-08,Ecuador,Minería,Exportación,"$814,125.21",438.6,385,18.89,8798.67.11,FAC-2023-98408
966,2024-01-18,España,Finanzas,Importación,474638.0,0.0,111,22.46,1542.39.22,FAC-2024-64079
967,2022-05-20,  Chile  ,Agroindustria,Importación,99602.4,1833.9,280,15.97,2660.85.66,FAC-2022-64339
968,2023-10-23, colombia ,Tecnología,Importación,208561.6,20.4,321,2.56,7280.61.26,FAC-2023-84499
969,2024-02-17,Perú,Logística,Exportación,197753.33,445.1,291,6.33,2647.16.95,FAC-2024-24801
970,2024-04-27,Colombia,Manufactura,Export,407581.92,631.8,214,12.55,5618.43.60,FAC-2024-79102
971,2022-10-17, brasil ,AGROINDUSTRIA,Importación,129271.08,383.0,81,15.33,7995.48.85,FAC-2022-76809
972,2024-09-04,Ecuador,Minería,Exportación,1011408.2,3417.1,339,7.09,1205.55.32,FAC-2024-90703
973,2022-08-22,Argentina,Manufactura,Exportación,173946.91,190.8,30,10.53,0521.95.35,FAC-2022-97194
974,02/27/2022,Brasil,Manufactura,Exportación,"$85,964.33",767.0,353,8.84,9755.16.46,FAC-2022-56090
975,2024-01-05,USA,Tecnología,Exportación,260935.19,36.4,462,8.03,4743.35.96,FAC-2024-43951
976,2023-12-14,México,Agroindustria,Export,108602.03,642.1,320,4.62,4743.48.24,FAC-2023-11790
977,2023-09-26,Perú,RETAIL,Exportación,197590.75,34.0,340,9.57,7820.96.67,FAC-2023-58760
978,2022-05-07,México,Tecnología,Importación,579838.57,32.0,51,23.51,5343.64.22,FAC-2022-44205
979,04/14/2024,Ecuador,Logística,Importación,141707.47,588.8,29,12.65,7209.55.32,FAC-2024-72287
980,2024-04-25,México,Agroindustria,Importación,66300.21,1191.5,-210,15.58,0618.69.54,FAC-2024-74618
981,2023-11-19,USA,  retail  ,Exportación,248204.57,-55.7,449,22.11,7111.53.77,FAC-2023-44033
982,2024-01-24,Ecuador,Agroindustria,Importación,41850.26,219.4,24,20.2,8143.42.41,FAC-2024-41242
983,2022-06-04,Brasil,Finanzas,Exportación,507916.81,0.0,349,8.75,9085.60.26,FAC-2022-21104
984,2024-10-20,Alemania,Minería,Exportación,544470.56,3176.8,56,15.37,6101.51.19,FAC-2024-16840
985,2024-05-27,Ecuador,Educación,Importación,,5.5,122,13.79,1915.44.57,FAC-2024-22954
986,2023-09-18,Perú,Educación,Exportación,39469.35,18.1,143,24.55,3456.57.56,FAC-2023-40763
987,2024-11-10,USA,Retail,Exportación,248758.85,73.3,80,23.72,1462.15.70,FAC-2024-63213
988,2022-07-02,Brasil,Tecnología,Exportación,458294.87,38.5,11,9.83,3228.96.29,FAC-2022-66688
989,2024-01-18,Alemania,Tecnología,Exportación,,14.8,181,1.48,9443.94.17,FAC-2024-19556
990,10/23/2022,México,Finanzas,Exportación,47208832.0,-0.0,295,22.26,9108.88.44,FAC-2022-19225
991,2023-01-13,Alemania,Minería,Exportación,358660.37,331.7,135,12.47,6208.21.45,FAC-2023-64949
992,2022-03-07,Colombia,Minería,Exportación,158166.01,-2787.4,127,15.87,6413.50.64,FAC-2022-79017
993,2022-06-20,Brasil,Tecnología,Importación,446318.81,10.5,90,12.33,1221.83.25,FAC-2022-39125
994,8 de diciembre 2023,Argentina,Finanzas,Exportación,207175.72,0.0,449,2.46,1839.66.51,FAC-2023-64627
995,28 de octubre 2024,Colombia,Retail,Importación,246862.35,135.1,93,6.78,2899.55.13,FAC-2024-67624
996,2024-09-18,Ecuador,Tecnología,Exportación,362667.78,18.6,408,,5224.96.46,FAC-2024-63370
997,2023-08-08,Chile,,Exportación,109635.0,183.3,458,13.91,5842.82.33,FAC-2023-87780
998,2024-02-11,España,Minería,Importación,789611.35,948.4,301,22.66,6830.35.56,FAC-2024-62231
999,2023-09-24,Brasil,Manufactura,Exportación,213117.73,268.2,302,6.5,7827.14.52,FAC-2023-76918
1000,2023-07-01,Alemania,Logística,Importación,34437.88,68.6,269,,6106.91.59,FAC-2023-43246
1001,2023-10-11,Colombia,Educación,Importación,63603.06,,225,8.42,2446.49.30,FAC-2023-34400
1002,2023-06-01,Ecuador,Retail,Exportación,241631.3,125.9,405,20.62,2540.90.89,FAC-2023-98529
1003,2024-10-06,España,Finanzas,Importación,405666.44,0.0,202,3.29,1613.60.37,FAC-2024-24500
1004,2023-05-09,Argentina,Agroindustria,Importación,132422.67,1116.7,43,15.49,7114.11.92,FAC-2023-97755
1005,19 de marzo 2023,Colombia,Agroindustria,Importación,125945.82,1204.8,120,14.57,2049.93.20,FAC-2023-39436
1006,2022-05-07,Ecuador,Educación,Importación,32055.61,,492,18.57,1962.16.64,FAC-2022-90511
1007,2023-03-04,Ecuador,Minería,Importación,410375.8,3713.9,32,4.45,7724.96.64,FAC-2023-97460
1008,2024-11-01,Brasil,Minería,Exportación,471605.07,3046.7,274,13.82,6044.20.50,FAC-2024-66202
1009,2022-03-14,Brasil,Tecnología,Exportación,410595.82,30.0,121,15.6,4587.26.93,FAC-2022-33306
1010,2022-07-07,México,Tecnología,Exportación,698646.45,26.3,89,,3109.44.32,FAC-2022-69151
1011,2022-08-02,España,Tecnología,Exportación,477168.13,35.4,222,3.28,9730.61.80,FAC-2022-18800
1012,2023-05-28,USA,Finanzas,Exportación,65996.35,0.0,110,6.97,2432.13.25,FAC-2023-16679
1013,2024-02-06,EC,Manufactura,Importación,178891.47,543.7,374,3.84,5469.73.61,FAC-2024-11105
1014,2022-12-19,Chile,Tecnología,Importación,124028.84,36.2,240,16.49,2073.82.56,FAC-2022-66139
1015,2022-07-09,Perú,Retail,Exportación,242200.53,158.1,395,3.85,5695.49.97,FAC-2022-57060
1016,2024-11-13, españa ,Finanzas,Exportación,100660.04,0.0,409,8.38,4715.32.64,FAC-2024-60262
1017,2024-11-28,ECUADOR,Finanzas,Importación,124490.11,0.0,404,7.48,9704.94.12,FAC-2024-77677
1018,,Chile,Minería,Importación,721408.41,2958.5,426,9.02,8987.60.48,
1019,2022-11-28,México,Educación,Exportación,79956.5,17.9,239,,7621.94.78,FAC-2022-51340
1020,2023-12-01,México,Retail,Importación,76213.0,75.6,402,12.97,5923.33.54,FAC-2023-52054
